r,n,phi,eta,mu,srr_node,srr_face
0.067625,41,1.0,1.0,113599999.99999999,-3126258.3605481656,-3126384.5542797367
0.067875,63,1.0,1.0,113599999.99999994,-3114981.4035223345,-3115646.845476591
0.068125,47,1.0,1.0,113599999.99999994,-3107309.358576951,-3107366.0502767004
0.068375,56,1.0,1.0,113599999.99999997,-3097745.401480366,-3097844.893916046
0.068625,66,1.0,1.0,113599999.99999996,-3084780.4964529336,-3085214.1608261806
0.068875,59,1.0,1.0,113599999.99999996,-3076689.109953724,-3076784.8075734302
0.069125,50,1.0,1.0,113599999.99999996,-3064773.783061351,-3065463.7805171
0.069375,68,1.0,1.0,113599999.99999994,-3057053.483137691,-3057016.3091772455
0.069625,46,1.0,1.0,113599999.99999996,-3047844.342742511,-3047949.3895615847
0.069875,69,1.0,1.0,113599999.99999994,-3037156.0402049897,-3037445.5560892937
0.070125,56,1.0,1.0,113599999.99999997,-3028369.1625914127,-3028486.6961588915
0.07037500000000001,58,1.0,1.0,113599999.99999996,-3019963.207668832,-3020042.568619652
0.07062500000000001,65,1.0,1.0,113599999.99999996,-3008407.394616411,-3008625.061414933
0.07087500000000001,60,1.0,1.0,113599999.99999996,-3001245.531670646,-3001371.7288418375
0.07112500000000001,46,1.0,1.0,113599999.99999996,-2992382.2045598403,-2992388.484797986
0.07137500000000001,76,1.0,1.0,113599999.99999994,-2982578.915090607,-2982738.6360436752
0.07162500000000001,55,1.0,1.0,113599999.99999994,-2974211.5206770618,-2974219.39936272
0.07187500000000001,58,1.0,1.0,113599999.99999996,-2964151.609918254,-2964563.900734789
0.072125,64,1.0,1.0,113599999.99999996,-2957551.339144606,-2957555.423055343
0.072375,58,1.0,1.0,113599999.99999996,-2949192.919292265,-2949196.892987402
0.072625,65,1.0,1.0,113599999.99999996,-2938510.4422306693,-2938816.67776989
0.072875,62,1.0,1.0,113599999.99999994,-2932104.9770578225,-2932106.136214158
0.073125,56,1.0,1.0,113599999.99999997,-2923848.797796167,-2923857.3620634717
0.073375,62,1.0,1.0,113599999.99999994,-2914169.2752399505,-2914443.904678098
0.073625,65,1.0,1.0,113599999.99999996,-2908174.586151991,-2908180.6500570867
0.073875,56,1.0,1.0,113599999.99999997,-2899478.579162445,-2900093.507733188
0.074125,70,1.0,1.0,113599999.99999996,-2890485.2914578086,-2890434.4705990455
0.074375,62,1.0,1.0,113600000.0,-2884364.430953483,-2884287.941248333
0.074625,70,1.0,1.0,113600000.0,-2874241.107751792,-2874647.321353811
0.074875,78,1.0,1.0,113600000.0,-2868764.809686158,-2868754.9252396217
0.075125,74,1.0,1.0,113600000.0,-2861151.690628751,-2861111.421934084
0.075375,94,1.0,1.0,113600000.00000001,-2851183.189759523,-2851319.42200455
0.075625,100,1.0,1.0,113600000.00000001,-2845973.462318486,-2845871.78544213
0.075875,94,1.0,1.0,113600000.00000007,-2838550.723901842,-2838511.6784312096
0.076125,128,1.0,1.0,113600000.0,-2829572.7526547564,-2829721.623711702
0.076375,129,1.0,1.0,113599999.99999999,-2824043.5728589143,-2823998.581727855
0.076625,140,1.0,1.0,113599999.99999999,-2815760.9706836394,-2816734.8750797966
0.076875,172,1.0,1.0,113599999.99999997,-2809633.0535608367,-2809994.658351313
0.077125,192,1.0,1.0,113599999.99999997,-2801683.933876211,-2801955.8696753494
0.077375,206,1.0,1.0,113599999.99999996,-2794502.5051364535,-2794747.9806401734
0.077625,216,1.0,1.0,113599999.99999996,-2790039.94876398,-2790147.4686207934
0.077875,229,1.0,1.0,113599999.99999994,-2781218.7058428596,-2780995.8403224456
0.078125,256,1.0,1.0,113599999.99999996,-2773762.8599650036,-2773680.363898128
0.078375,252,0.9999999999999993,1.0,113600000.00000782,-2767656.2561885207,-2767565.824391711
0.078625,241,0.9999999999999837,1.0,113600000.0004158,-2762799.5497311167,-2763004.135593173
0.078875,272,0.9999999999991602,1.0,113600000.02173878,-2754610.628691602,-2754740.7143552587
0.079125,266,0.9999999999501875,1.0,113600001.28945866,-2743339.7349651684,-2745458.0358561943
0.079375,255,0.9999999973547424,1.0,113600068.47618833,-2740809.1997298207,-2747874.113471342
