r,n,phi,eta,mu,srr_node,srr_face
0.072375,67,1.0,1.0,113599999.99999999,-3021285.698415926,-3022075.747056095
0.072625,69,1.0,1.0,113600000.0,-3009615.6917521837,-3011339.298450064
0.072875,69,1.0,1.0,113600000.0,-3001701.4954270944,-3003086.6846018527
0.073125,58,1.0,1.0,113599999.99999997,-3005785.0607574997,-3007167.900238852
0.073375,66,1.0,1.0,113599999.99999999,-2986321.7790470845,-2984029.1752519
0.073625,74,1.0,1.0,113599999.99999999,-2964889.6192849283,-2976680.9944024323
0.073875,57,1.0,1.0,113599999.99999999,-2848953.1442328775,-3010249.8400559486
0.074125,73,0.9999653635093337,1.0,114496614.0519861,-2716351.9566144263,-2927854.0500149047
0.074375,67,0.9992384385678544,1.0,133314083.85709053,-2848230.5980111207,-2972123.569713132
0.074625,67,0.9982987901462451,1.0,157638198.7582375,-2943877.390094011,-2960486.847674054
0.074875,66,0.9980196394668187,1.0,164864404.90613845,-2782109.0442643156,-2942733.4003262487
0.075125,69,0.9961932249525061,1.0,212143701.5894456,-2785905.839612344,-2948507.402736849
0.075375,74,0.9949773160454936,1.0,243619205.91993698,-2795517.835908698,-2917569.2248224663
0.075625,71,0.9916614855828154,1.0,329454119.6090218,-2827898.9388483567,-2930425.8459540647
0.075875,53,0.9875614760706914,1.0,435588605.84365386,-2829995.455613052,-2927531.277797066
0.076125,78,0.9817445959846385,1.0,586166690.5032581,-2890256.507097252,-2912703.2352669635
0.076375,71,0.9726382069796167,1.0,821898318.8428513,-2858714.122904249,-2897643.6855776613
0.076625,71,0.9660410765578306,1.0,992674275.7933799,-2843982.867762603,-2908412.6870003934
0.076875,68,0.9533775253641117,1.0,1320488027.4144514,-2835578.500002784,-2903333.890964864
0.077125,67,0.9395638712078452,1.0,1678073804.365237,-2886426.080836203,-2891609.7841494144
0.077375,66,0.927429039649714,1.0,1992200908.011643,-2899792.792210136,-2878699.656576195
0.077625,73,0.9091536274719647,1.0,2465285537.809729,-2918760.3875452057,-2895263.1977900364
0.077875,63,0.8824759736902578,1.0,3155873954.6645236,-2912034.06587017,-2875971.4852256384
