r,n,phi,eta,mu,srr_node,srr_face
0.008875000000000001,15,1.0,1.0,113599999.99999996,-3834953.2526292563,-3835100.9288333957
0.009125,11,1.0,1.0,113600000.00000001,-3834942.6074444884,-3834940.5436544153
0.009375,10,1.0,1.0,113600000.0,-3835099.2319807643,-3835086.9260095884
0.009625,18,1.0,1.0,113600000.0,-3834882.0519018285,-3835001.909334297
0.009875,13,1.0,1.0,113600000.00000003,-3834895.718509766,-3834883.540687244
0.010125,10,1.0,1.0,113600000.00000001,-3835285.3356475704,-3835285.6820697957
0.010375,18,1.0,1.0,113600000.0,-3834705.2246542578,-3834814.518921226
0.010625,13,1.0,1.0,113600000.00000003,-3835242.975387049,-3835261.6616466898
0.010875000000000001,13,1.0,1.0,113600000.00000003,-3834647.3526710635,-3834843.0498252865
0.011125,15,1.0,1.0,113599999.99999996,-3835118.3971398324,-3835118.623142683
0.011375,15,1.0,1.0,113599999.99999999,-3834915.433852432,-3834918.056811831
0.011625,17,1.0,1.0,113600000.0,-3834811.940125436,-3834972.008634868
0.011875,14,1.0,1.0,113599999.99999996,-3834982.5667030597,-3834994.860919871
0.012125,12,1.0,1.0,113600000.00000001,-3835384.343515615,-3835384.5672059916
0.012375,16,1.0,1.0,113600000.0,-3834568.3441942204,-3834725.0209944625
0.012625,19,1.0,1.0,113599999.99999999,-3835209.2483621463,-3835231.747679141
0.012875000000000001,12,1.0,1.0,113599999.99999997,-3834966.8371750074,-3834972.061239765
0.013125,20,1.0,1.0,113599999.99999999,-3834767.827064586,-3834919.369279729
0.013375,14,1.0,1.0,113600000.0,-3834789.658596,-3834804.9529248048
0.013625,18,1.0,1.0,113600000.0,-3835120.325329201,-3835355.3117250465
0.013875,14,1.0,1.0,113599999.99999996,-3834584.43967671,-3834583.4173994004
0.014125,18,1.0,1.0,113600000.0,-3835324.3818090567,-3835347.8550743614
0.014375,18,1.0,1.0,113600000.0,-3834633.235535467,-3834819.516366508
0.014625,17,1.0,1.0,113600000.0,-3835207.7658637105,-3835245.569006231
0.014875000000000001,14,1.0,1.0,113599999.99999996,-3834736.9364140895,-3834744.810587858
0.015125,23,1.0,1.0,113599999.99999997,-3834943.5351060354,-3835102.329598583
0.015375,16,1.0,1.0,113600000.0,-3834707.4392504226,-3834732.722951197
0.015625,15,1.0,1.0,113599999.99999996,-3835599.1585066365,-3835626.5106783044
0.015875,24,1.0,1.0,113600000.0,-3834614.572475189,-3834770.3298707395
0.016125,17,1.0,1.0,113600000.0,-3835226.629575172,-3835255.8970183004
0.016375,17,1.0,1.0,113600000.0,-3834503.2352651134,-3834727.0073745344
0.016625,20,1.0,1.0,113599999.99999999,-3835168.7004001974,-3835184.3734323406
0.016875,20,1.0,1.0,113599999.99999999,-3834976.8381656134,-3834998.5731744827
0.017125,20,1.0,1.0,113599999.99999999,-3834775.124143179,-3835005.72572593
0.017375,19,1.0,1.0,113599999.99999999,-3834904.843702498,-3834942.3532624342
0.017625000000000002,16,1.0,1.0,113600000.0,-3835371.8522483916,-3835402.6101200026
0.017875000000000002,26,1.0,1.0,113600000.00000001,-3834733.5243173554,-3834892.2024221816
0.018125,20,1.0,1.0,113599999.99999999,-3835035.338605082,-3835081.0706068
0.018375,18,1.0,1.0,113599999.99999999,-3835036.3105870476,-3835319.0522682965
0.018625,22,1.0,1.0,113599999.99999997,-3834608.065968514,-3834618.763274683
0.018875,22,1.0,1.0,113599999.99999997,-3835129.5175874266,-3835155.324517024
0.019125,19,1.0,1.0,113599999.99999999,-3834654.4030346256,-3834918.77381356
0.019375,23,1.0,1.0,113600000.0,-3835065.968352501,-3835084.010053758
