r,n,phi,eta,mu,srr_node,srr_face
0.066375,34,1.0,1.0,113600000.0,-2987886.753252747,-2988943.663456041
0.066625,26,1.0,1.0,113600000.00000001,-2976841.9891546513,-2976832.4997070455
0.066875,40,1.0,1.0,113599999.99999996,-2973011.239329349,-2973768.481884666
0.067125,32,1.0,1.0,113599999.99999997,-2943485.0338568785,-2946960.7017187066
0.067375,44,1.0,1.0,113600000.0,-2946260.3143576137,-2946200.990126239
0.067625,28,1.0,1.0,113600000.0,-2941225.3968709777,-2941533.5904265605
0.067875,37,1.0,1.0,113600000.00000003,-2924133.605971883,-2924217.310606775
0.068125,37,1.0,1.0,113600000.00000001,-2927519.953055974,-2927870.587382484
0.068375,30,1.0,1.0,113599999.99999996,-2918176.3742273203,-2918192.301758727
0.068625,46,1.0,1.0,113600000.00000007,-2892596.1666299244,-2894288.485617403
0.068875,45,1.0,1.0,113600000.0,-2896644.187859398,-2897042.876146116
0.069125,31,1.0,1.0,113600000.00000003,-2878280.2506462997,-2877378.706907613
0.069375,44,1.0,1.0,113599999.99999999,-2884256.964970456,-2884341.5815112647
0.069625,31,1.0,1.0,113600000.0,-2870386.8100370616,-2870965.8730297093
0.069875,51,1.0,1.0,113600000.00000003,-2856256.6564329895,-2859681.174460441
